,sample,Spot_col,Spot_row,col,row,in_tissue,Tissue,Brain
59x243,P4-1,59,243,2379,906,1,Brain,OLF
59x244,P4-1,59,244,2370,906,1,Brain,OLF
59x245,P4-1,59,245,2360,906,1,Brain,OLF
59x246,P4-1,59,246,2351,906,1,Brain,STRv(SPall)
59x247,P4-1,59,247,2342,906,1,Brain,STRv(SPall)
59x248,P4-1,59,248,2332,906,1,Brain,STRv(SPall)
59x249,P4-1,59,249,2323,906,1,Brain,STRv(SPall)
59x250,P4-1,59,250,2314,906,1,Brain,STRv(SPall)
59x251,P4-1,59,251,2304,906,1,Brain,STRv(SPall)
59x252,P4-1,59,252,2295,906,1,Brain,STRd(SPall)
59x253,P4-1,59,253,2286,906,1,Brain,STRd(SPall)
59x254,P4-1,59,254,2276,906,1,Brain,STRv(SPall)
59x255,P4-1,59,255,2267,906,1,Brain,STRv(SPall)
59x256,P4-1,59,256,2257,906,1,Brain,STRv(SPall)
59x257,P4-1,59,257,2248,906,1,Brain,STRv(SPall)
59x258,P4-1,59,258,2239,906,1,Brain,STRv(SPall)
59x259,P4-1,59,259,2229,906,1,Brain,STRv(SPall)
59x260,P4-1,59,260,2220,906,1,Brain,STRd(SPall)
59x261,P4-1,59,261,2211,906,1,Brain,STRd(SPall)
59x262,P4-1,59,262,2201,907,1,Brain,STRd(SPall)
59x263,P4-1,59,263,2192,907,1,Brain,STRd(SPall)
59x264,P4-1,59,264,2183,907,1,Brain,STRd(SPall)
59x265,P4-1,59,265,2173,907,1,Brain,STRd(SPall)
59x266,P4-1,59,266,2164,907,1,Brain,STRd(SPall)
59x267,P4-1,59,267,2155,907,1,Brain,STRd(SPall)
59x268,P4-1,59,268,2145,907,1,Brain,STRd(SPall)
59x269,P4-1,59,269,2136,907,1,Brain,STRd(SPall)
59x270,P4-1,59,270,2127,907,1,Brain,STRd(SPall)
59x271,P4-1,59,271,2117,907,1,Brain,STRd(SPall)
59x272,P4-1,59,272,2108,907,1,Brain,STRd(SPall)
59x273,P4-1,59,273,2098,907,1,Brain,STRd(SPall)
59x274,P4-1,59,274,2089,907,1,Brain,STRd(SPall)
59x275,P4-1,59,275,2080,907,1,Brain,STRd(SPall)
59x276,P4-1,59,276,2070,907,1,Brain,STRd(SPall)
59x277,P4-1,59,277,2061,907,1,Brain,STRd(SPall)
59x278,P4-1,59,278,2052,907,1,Brain,Fiber tracts
59x279,P4-1,59,279,2042,907,1,Brain,Fiber tracts
59x280,P4-1,59,280,2033,907,1,Brain,Fiber tracts
59x281,P4-1,59,281,2024,907,1,Brain,Fiber tracts
59x282,P4-1,59,282,2014,907,1,Brain,Fiber tracts
59x283,P4-1,59,283,2005,907,1,Brain,Fiber tracts
59x284,P4-1,59,284,1996,907,1,Brain,Fiber tracts
59x285,P4-1,59,285,1986,907,1,Brain,Fiber tracts
59x286,P4-1,59,286,1977,908,1,Brain,PAL(SPall)
59x287,P4-1,59,287,1968,908,1,Brain,PAL(SPall)
59x288,P4-1,59,288,1958,908,1,Brain,PAL(SPall)
59x289,P4-1,59,289,1949,908,1,Brain,PAL(SPall)
59x290,P4-1,59,290,1939,908,1,Brain,PAL(SPall)
59x291,P4-1,59,291,1930,908,1,Brain,PAL(SPall)
59x292,P4-1,59,292,1921,908,1,Brain,PAL(SPall)
59x293,P4-1,59,293,1911,908,1,Brain,PAL(SPall)
59x294,P4-1,59,294,1902,908,1,Brain,PAL(SPall)
59x295,P4-1,59,295,1893,908,1,Brain,PAL(SPall)
59x296,P4-1,59,296,1883,908,1,Brain,Thal(Die)
59x297,P4-1,59,297,1874,908,1,Brain,Thal(Die)
59x298,P4-1,59,298,1865,908,1,Brain,Thal(Die)
59x299,P4-1,59,299,1855,908,1,Brain,Thal(Die)
59x300,P4-1,59,300,1846,908,1,Brain,Thal(Die)
59x301,P4-1,59,301,1776,908,1,Brain,Thal(Die)
59x302,P4-1,59,302,1766,908,1,Brain,Thal(Die)
59x303,P4-1,59,303,1757,908,1,Brain,Thal(Die)
59x304,P4-1,59,304,1748,909,1,Brain,Thal(Die)
59x305,P4-1,59,305,1738,909,1,Brain,Thal(Die)
59x306,P4-1,59,306,1729,909,1,Brain,Thal(Die)
59x307,P4-1,59,307,1720,909,1,Brain,Thal(Die)
59x308,P4-1,59,308,1710,909,1,Brain,Thal(Die)
59x309,P4-1,59,309,1701,909,1,Brain,Thal(Die)
59x310,P4-1,59,310,1692,909,1,Brain,Thal(Die)
59x311,P4-1,59,311,1682,909,1,Brain,Thal(Die)
59x312,P4-1,59,312,1673,909,1,Brain,Thal(Die)
59x313,P4-1,59,313,1664,909,1,Brain,Thal(Die)
59x314,P4-1,59,314,1654,909,1,Brain,Thal(Die)
59x315,P4-1,59,315,1645,909,1,Brain,Thal(Die)
59x316,P4-1,59,316,1636,909,1,Brain,Thal(Die)
59x317,P4-1,59,317,1626,909,1,Brain,Thal(Die)
59x318,P4-1,59,318,1617,909,1,Brain,Thal(Die)
59x319,P4-1,59,319,1607,909,1,Brain,Mb
59x320,P4-1,59,320,1598,909,1,Brain,Mb
59x321,P4-1,59,321,1589,909,1,Brain,Mb
59x322,P4-1,59,322,1579,909,1,Brain,Mb
59x323,P4-1,59,323,1570,909,1,Brain,Mb
59x324,P4-1,59,324,1561,909,1,Brain,Mb
59x325,P4-1,59,325,1551,909,1,Brain,Mb
59x326,P4-1,59,326,1542,909,1,Brain,Mb
59x327,P4-1,59,327,1533,909,1,Brain,Mb
59x328,P4-1,59,328,1523,910,1,Brain,Mb
59x329,P4-1,59,329,1514,910,1,Brain,Mb
59x330,P4-1,59,330,1505,910,1,Brain,Mb
59x331,P4-1,59,331,1495,910,1,Brain,Mb
59x332,P4-1,59,332,1486,910,1,Brain,Mb
59x333,P4-1,59,333,1477,910,1,Brain,Mb
59x334,P4-1,59,334,1467,910,1,Brain,Mb
59x335,P4-1,59,335,1458,910,1,Brain,Mb
59x336,P4-1,59,336,1448,910,1,Brain,Mb
59x337,P4-1,59,337,1439,910,1,Brain,Mb
59x338,P4-1,59,338,1430,910,1,Brain,Mb
59x339,P4-1,59,339,1420,910,1,Brain,Mb
59x340,P4-1,59,340,1411,910,1,Brain,Mb
59x341,P4-1,59,341,1402,910,1,Brain,Mb
59x342,P4-1,59,342,1392,910,1,Brain,Mb
59x343,P4-1,59,343,1383,910,1,Brain,Mb
59x344,P4-1,59,344,1374,910,1,Brain,Mb
59x345,P4-1,59,345,1364,910,1,Brain,Mb
59x346,P4-1,59,346,1355,910,1,Brain,Mb
59x347,P4-1,59,347,1346,910,1,Brain,Mb
59x348,P4-1,59,348,1336,910,1,Brain,Mb
59x349,P4-1,59,349,1327,910,1,Brain,Mb
59x350,P4-1,59,350,1318,910,1,Brain,Mb
59x351,P4-1,59,351,1308,910,1,Brain,Mb
59x352,P4-1,59,352,1299,911,1,Brain,Mb
59x353,P4-1,59,353,1289,911,1,Brain,Medulla and Pons(Hb)
59x354,P4-1,59,354,1280,911,1,Brain,Mb
59x355,P4-1,59,355,1271,911,1,Brain,Mb
59x356,P4-1,59,356,1261,911,1,Brain,Mb
59x357,P4-1,59,357,1252,911,1,Brain,Mb
59x358,P4-1,59,358,1243,911,1,Brain,Mb
59x359,P4-1,59,359,1233,911,1,Brain,Mb
59x360,P4-1,59,360,1224,911,1,Brain,Mb
59x361,P4-1,59,361,1215,911,1,Brain,Mb
59x362,P4-1,59,362,1205,911,1,Brain,Mb
59x363,P4-1,59,363,1196,911,1,Brain,Mb
59x364,P4-1,59,364,1187,911,1,Brain,Mb
59x365,P4-1,59,365,1177,911,1,Brain,Mb IC
59x366,P4-1,59,366,1168,911,1,Brain,Mb IC
59x367,P4-1,59,367,1159,911,1,Brain,Mb IC
59x368,P4-1,59,368,1149,911,1,Brain,Mb IC
59x369,P4-1,59,369,1140,911,1,Brain,Mb IC
59x370,P4-1,59,370,1130,911,1,Brain,Mb IC
59x371,P4-1,59,371,1121,911,1,Brain,Mb IC
59x372,P4-1,59,372,1112,911,1,Brain,Mb IC
59x373,P4-1,59,373,1102,911,1,Brain,Mb IC
59x374,P4-1,59,374,1093,911,1,Brain,Mb IC
59x375,P4-1,59,375,1084,911,1,Brain,Mb IC
59x376,P4-1,59,376,1074,912,1,Brain,Mb IC
59x377,P4-1,59,377,1065,912,1,Brain,Mb IC
59x378,P4-1,59,378,1056,912,1,Brain,Mb IC
59x379,P4-1,59,379,1046,912,1,Brain,Mb IC
59x380,P4-1,59,380,1037,912,1,Brain,CbXegr
59x381,P4-1,59,381,1028,912,1,Brain,CbXegr
59x382,P4-1,59,382,1018,912,1,Brain,CbXegr
59x383,P4-1,59,383,1009,912,1,Brain,CbXegr
59x384,P4-1,59,384,1000,912,1,Brain,CbXegr
59x385,P4-1,59,385,990,912,1,Brain,CbXegr
59x386,P4-1,59,386,981,912,1,Brain,CbXegr
59x387,P4-1,59,387,971,912,1,Brain,CbXpu
59x388,P4-1,59,388,962,912,1,Brain,CbXigr
59x389,P4-1,59,389,953,912,1,Brain,CbXigr
59x390,P4-1,59,390,943,912,1,Brain,CbXigr
59x391,P4-1,59,391,934,912,1,Brain,CbXigr
59x392,P4-1,59,392,925,912,1,Brain,CbXigr
59x393,P4-1,59,393,915,912,1,Brain,CbXWM
59x394,P4-1,59,394,906,912,1,Brain,CbXWM
59x395,P4-1,59,395,897,912,1,Brain,CbXigr
59x396,P4-1,59,396,887,912,1,Brain,CbXpu
59x397,P4-1,59,397,878,912,1,Brain,CbXpu
59x398,P4-1,59,398,869,912,1,Brain,CbXegr
59x399,P4-1,59,399,859,912,1,Brain,CbXegr
5x249,P4-1,5,249,2327,401,1,Brain,DPall_1
5x250,P4-1,5,250,2318,401,1,Brain,DPall_1
5x251,P4-1,5,251,2309,401,1,Brain,DPall_1
5x252,P4-1,5,252,2299,401,1,Brain,DPall_1
5x253,P4-1,5,253,2290,401,1,Brain,DPall_1
5x254,P4-1,5,254,2281,402,1,Brain,DPall_1
5x255,P4-1,5,255,2271,402,1,Brain,DPall_1
5x256,P4-1,5,256,2262,402,1,Brain,DPall_1
5x257,P4-1,5,257,2252,402,1,Brain,DPall_1
5x258,P4-1,5,258,2243,402,1,Brain,DPall_1
5x259,P4-1,5,259,2234,402,1,Brain,DPall_1
5x260,P4-1,5,260,2224,402,1,Brain,DPall_1
5x261,P4-1,5,261,2215,402,1,Brain,DPall_1
5x262,P4-1,5,262,2206,402,1,Brain,DPall_1
5x263,P4-1,5,263,2196,402,1,Brain,DPall_1
5x264,P4-1,5,264,2187,402,1,Brain,DPall_1
5x265,P4-1,5,265,2178,402,1,Brain,DPall_1
5x266,P4-1,5,266,2168,402,1,Brain,DPall_1
5x267,P4-1,5,267,2159,402,1,Brain,DPall_1
5x268,P4-1,5,268,2150,402,1,Brain,DPall_1
5x269,P4-1,5,269,2140,402,1,Brain,DPall_1
5x270,P4-1,5,270,2131,402,1,Brain,DPall_1
5x271,P4-1,5,271,2122,402,1,Brain,DPall_1
5x272,P4-1,5,272,2112,402,1,Brain,DPall_1
5x273,P4-1,5,273,2103,402,1,Brain,DPall_1
5x274,P4-1,5,274,2093,402,1,Brain,DPall_1
5x275,P4-1,5,275,2084,402,1,Brain,DPall_1
5x276,P4-1,5,276,2075,402,1,Brain,DPall_1
5x277,P4-1,5,277,2065,402,1,Brain,DPall_1
5x278,P4-1,5,278,2056,403,1,Brain,DPall_1
5x279,P4-1,5,279,2047,403,1,Brain,DPall_1
5x280,P4-1,5,280,2037,403,1,Brain,DPall_1
5x281,P4-1,5,281,2028,403,1,Brain,DPall_1
5x282,P4-1,5,282,2019,403,1,Brain,DPall_1
5x283,P4-1,5,283,2009,403,1,Brain,DPall_1
5x284,P4-1,5,284,2000,403,1,Brain,DPall_1
5x285,P4-1,5,285,1991,403,1,Brain,DPall_1
5x286,P4-1,5,286,1981,403,1,Brain,DPall_1
5x287,P4-1,5,287,1972,403,1,Brain,DPall_1
5x288,P4-1,5,288,1963,403,1,Brain,DPall_1
5x289,P4-1,5,289,1953,403,1,Brain,DPall_1
5x290,P4-1,5,290,1944,403,1,Brain,DPall_1
5x291,P4-1,5,291,1935,403,1,Brain,DPall_1
5x292,P4-1,5,292,1925,403,1,Brain,DPall_1
5x293,P4-1,5,293,1916,403,1,Brain,DPall_1
5x294,P4-1,5,294,1906,403,1,Brain,DPall_1
5x295,P4-1,5,295,1897,403,1,Brain,DPall_1
5x296,P4-1,5,296,1888,403,1,Brain,DPall_1
5x297,P4-1,5,297,1878,403,1,Brain,DPall_1
5x298,P4-1,5,298,1869,403,1,Brain,DPall_1
5x299,P4-1,5,299,1860,403,1,Brain,DPall_1
5x300,P4-1,5,300,1850,403,1,Brain,DPall_1
5x301,P4-1,5,301,1780,404,1,Brain,DPall_2
5x302,P4-1,5,302,1771,404,1,Brain,DPall_2
5x303,P4-1,5,303,1761,404,1,Brain,DPall_2
5x304,P4-1,5,304,1752,404,1,Brain,DPall_1
5x305,P4-1,5,305,1743,404,1,Brain,DPall_1
5x306,P4-1,5,306,1733,404,1,Brain,DPall_1
5x307,P4-1,5,307,1724,404,1,Brain,DPall_1
5x308,P4-1,5,308,1715,404,1,Brain,DPall_1
5x309,P4-1,5,309,1705,404,1,Brain,DPall_1
5x310,P4-1,5,310,1696,404,1,Brain,DPall_1
5x311,P4-1,5,311,1687,404,1,Brain,DPall_1
5x312,P4-1,5,312,1677,404,1,Brain,DPall_1
5x313,P4-1,5,313,1668,404,1,Brain,DPall_1
5x314,P4-1,5,314,1659,404,1,Brain,DPall_1
5x315,P4-1,5,315,1649,404,1,Brain,DPall_1
5x316,P4-1,5,316,1640,404,1,Brain,DPall_1
5x317,P4-1,5,317,1631,404,1,Brain,DPall_1
5x318,P4-1,5,318,1621,404,1,Brain,DPall_1
5x319,P4-1,5,319,1612,405,1,Brain,DPall_1
5x320,P4-1,5,320,1602,405,1,Brain,DPall_1
5x321,P4-1,5,321,1593,405,1,Brain,DPall_1
5x322,P4-1,5,322,1584,405,1,Brain,DPall_1
5x323,P4-1,5,323,1574,405,1,Brain,DPall_1
5x324,P4-1,5,324,1565,405,1,Brain,DPall_1
5x325,P4-1,5,325,1556,405,1,Brain,DPall_1
5x326,P4-1,5,326,1546,405,1,Brain,DPall_1
5x327,P4-1,5,327,1537,405,1,Brain,DPall_1
5x328,P4-1,5,328,1528,405,1,Brain,DPall_1
5x329,P4-1,5,329,1518,405,1,Brain,DPall_1
60x220,P4-1,60,220,2594,914,1,Brain,OLF
60x221,P4-1,60,221,2585,914,1,Brain,OLF
60x222,P4-1,60,222,2575,914,1,Brain,OLF
60x223,P4-1,60,223,2566,914,1,Brain,OLF
60x224,P4-1,60,224,2557,914,1,Brain,OLF
60x225,P4-1,60,225,2547,914,1,Brain,OLF
60x226,P4-1,60,226,2538,914,1,Brain,OLF
60x227,P4-1,60,227,2529,914,1,Brain,OLF
60x228,P4-1,60,228,2519,914,1,Brain,OLF
60x229,P4-1,60,229,2510,914,1,Brain,OLF
60x230,P4-1,60,230,2501,915,1,Brain,OLF
60x231,P4-1,60,231,2491,915,1,Brain,OLF
60x232,P4-1,60,232,2482,915,1,Brain,OLF
60x233,P4-1,60,233,2472,915,1,Brain,OLF
60x234,P4-1,60,234,2463,915,1,Brain,OLF
60x235,P4-1,60,235,2454,915,1,Brain,OLF
60x236,P4-1,60,236,2444,915,1,Brain,OLF
60x237,P4-1,60,237,2435,915,1,Brain,OLF
60x238,P4-1,60,238,2426,915,1,Brain,OLF
60x239,P4-1,60,239,2416,915,1,Brain,OLF
60x240,P4-1,60,240,2407,915,1,Brain,OLF
60x241,P4-1,60,241,2398,915,1,Brain,OLF
60x242,P4-1,60,242,2388,915,1,Brain,OLF
60x243,P4-1,60,243,2379,915,1,Brain,OLF
60x244,P4-1,60,244,2370,915,1,Brain,OLF
60x245,P4-1,60,245,2360,915,1,Brain,STRv(SPall)
60x246,P4-1,60,246,2351,915,1,Brain,STRv(SPall)
60x247,P4-1,60,247,2342,915,1,Brain,STRv(SPall)
60x248,P4-1,60,248,2332,915,1,Brain,STRv(SPall)
60x249,P4-1,60,249,2323,915,1,Brain,STRv(SPall)
60x250,P4-1,60,250,2313,915,1,Brain,STRv(SPall)
60x251,P4-1,60,251,2304,915,1,Brain,STRv(SPall)
60x252,P4-1,60,252,2295,915,1,Brain,STRd(SPall)
60x253,P4-1,60,253,2285,915,1,Brain,STRv(SPall)
60x254,P4-1,60,254,2276,916,1,Brain,STRv(SPall)
60x255,P4-1,60,255,2267,916,1,Brain,STRv(SPall)
60x256,P4-1,60,256,2257,916,1,Brain,STRd(SPall)
60x257,P4-1,60,257,2248,916,1,Brain,STRd(SPall)
60x258,P4-1,60,258,2239,916,1,Brain,STRd(SPall)
60x259,P4-1,60,259,2229,916,1,Brain,STRd(SPall)
60x260,P4-1,60,260,2220,916,1,Brain,STRd(SPall)
60x261,P4-1,60,261,2211,916,1,Brain,STRd(SPall)
60x262,P4-1,60,262,2201,916,1,Brain,STRd(SPall)
60x263,P4-1,60,263,2192,916,1,Brain,STRd(SPall)
60x264,P4-1,60,264,2183,916,1,Brain,STRd(SPall)
60x265,P4-1,60,265,2173,916,1,Brain,STRd(SPall)
60x266,P4-1,60,266,2164,916,1,Brain,STRd(SPall)
60x267,P4-1,60,267,2154,916,1,Brain,STRd(SPall)
60x268,P4-1,60,268,2145,916,1,Brain,STRd(SPall)
60x269,P4-1,60,269,2136,916,1,Brain,STRd(SPall)
60x270,P4-1,60,270,2126,916,1,Brain,STRd(SPall)
60x271,P4-1,60,271,2117,916,1,Brain,STRd(SPall)
60x272,P4-1,60,272,2108,916,1,Brain,STRd(SPall)
60x273,P4-1,60,273,2098,916,1,Brain,STRd(SPall)
60x274,P4-1,60,274,2089,916,1,Brain,STRd(SPall)
60x275,P4-1,60,275,2080,916,1,Brain,STRd(SPall)
60x276,P4-1,60,276,2070,916,1,Brain,STRd(SPall)
60x277,P4-1,60,277,2061,916,1,Brain,Fiber tracts
60x278,P4-1,60,278,2052,917,1,Brain,Fiber tracts
60x279,P4-1,60,279,2042,917,1,Brain,Fiber tracts
60x280,P4-1,60,280,2033,917,1,Brain,Fiber tracts
60x281,P4-1,60,281,2024,917,1,Brain,Fiber tracts
60x282,P4-1,60,282,2014,917,1,Brain,Fiber tracts
60x283,P4-1,60,283,2005,917,1,Brain,Fiber tracts
60x284,P4-1,60,284,1996,917,1,Brain,Fiber tracts
60x285,P4-1,60,285,1986,917,1,Brain,PAL(SPall)
60x286,P4-1,60,286,1977,917,1,Brain,PAL(SPall)
60x287,P4-1,60,287,1967,917,1,Brain,PAL(SPall)
60x288,P4-1,60,288,1958,917,1,Brain,PAL(SPall)
60x289,P4-1,60,289,1949,917,1,Brain,PAL(SPall)
60x290,P4-1,60,290,1939,917,1,Brain,PAL(SPall)
60x291,P4-1,60,291,1930,917,1,Brain,PAL(SPall)
60x292,P4-1,60,292,1921,917,1,Brain,PAL(SPall)
60x293,P4-1,60,293,1911,917,1,Brain,PAL(SPall)
60x294,P4-1,60,294,1902,917,1,Brain,PAL(SPall)
60x295,P4-1,60,295,1893,917,1,Brain,PAL(SPall)
60x296,P4-1,60,296,1883,917,1,Brain,Thal(Die)
60x297,P4-1,60,297,1874,917,1,Brain,Thal(Die)
60x298,P4-1,60,298,1865,917,1,Brain,Thal(Die)
60x299,P4-1,60,299,1855,917,1,Brain,Thal(Die)
60x300,P4-1,60,300,1846,917,1,Brain,Thal(Die)
60x301,P4-1,60,301,1776,918,1,Brain,Thal(Die)
60x302,P4-1,60,302,1766,918,1,Brain,Thal(Die)
60x303,P4-1,60,303,1757,918,1,Brain,Thal(Die)
60x304,P4-1,60,304,1748,918,1,Brain,Thal(Die)
60x305,P4-1,60,305,1738,918,1,Brain,Thal(Die)
60x306,P4-1,60,306,1729,918,1,Brain,Thal(Die)
60x307,P4-1,60,307,1720,918,1,Brain,Thal(Die)
60x308,P4-1,60,308,1710,918,1,Brain,Thal(Die)
60x309,P4-1,60,309,1701,918,1,Brain,Thal(Die)
60x310,P4-1,60,310,1692,918,1,Brain,Thal(Die)
60x311,P4-1,60,311,1682,918,1,Brain,Thal(Die)
60x312,P4-1,60,312,1673,918,1,Brain,Thal(Die)
60x313,P4-1,60,313,1663,918,1,Brain,Thal(Die)
60x314,P4-1,60,314,1654,918,1,Brain,Thal(Die)
60x315,P4-1,60,315,1645,918,1,Brain,Thal(Die)
60x316,P4-1,60,316,1635,918,1,Brain,Thal(Die)
60x317,P4-1,60,317,1626,918,1,Brain,Thal(Die)
60x318,P4-1,60,318,1617,918,1,Brain,Thal(Die)
60x319,P4-1,60,319,1607,919,1,Brain,Mb
60x320,P4-1,60,320,1598,919,1,Brain,Mb
60x321,P4-1,60,321,1589,919,1,Brain,Mb
60x322,P4-1,60,322,1579,919,1,Brain,Mb
60x323,P4-1,60,323,1570,919,1,Brain,Mb
60x324,P4-1,60,324,1561,919,1,Brain,Mb
60x325,P4-1,60,325,1551,919,1,Brain,Mb
60x326,P4-1,60,326,1542,919,1,Brain,Mb
60x327,P4-1,60,327,1533,919,1,Brain,Mb
60x328,P4-1,60,328,1523,919,1,Brain,Mb
60x329,P4-1,60,329,1514,919,1,Brain,Mb
60x330,P4-1,60,330,1504,919,1,Brain,Mb
60x331,P4-1,60,331,1495,919,1,Brain,Mb
60x332,P4-1,60,332,1486,919,1,Brain,Mb
60x333,P4-1,60,333,1476,919,1,Brain,Mb
60x334,P4-1,60,334,1467,919,1,Brain,Mb
60x335,P4-1,60,335,1458,919,1,Brain,Mb
60x336,P4-1,60,336,1448,919,1,Brain,Mb
60x337,P4-1,60,337,1439,919,1,Brain,Mb
60x338,P4-1,60,338,1430,919,1,Brain,Mb
60x339,P4-1,60,339,1420,919,1,Brain,Mb
60x340,P4-1,60,340,1411,919,1,Brain,Mb
60x341,P4-1,60,341,1402,919,1,Brain,Mb
60x342,P4-1,60,342,1392,919,1,Brain,Mb
60x343,P4-1,60,343,1383,920,1,Brain,Mb
60x344,P4-1,60,344,1374,920,1,Brain,Mb
60x345,P4-1,60,345,1364,920,1,Brain,Mb
60x346,P4-1,60,346,1355,920,1,Brain,Mb
60x347,P4-1,60,347,1346,920,1,Brain,Medulla and Pons(Hb)
60x348,P4-1,60,348,1336,920,1,Brain,Medulla and Pons(Hb)
60x349,P4-1,60,349,1327,920,1,Brain,Medulla and Pons(Hb)
60x350,P4-1,60,350,1317,920,1,Brain,Mb
60x351,P4-1,60,351,1308,920,1,Brain,Mb
60x352,P4-1,60,352,1299,920,1,Brain,Mb
60x353,P4-1,60,353,1289,920,1,Brain,Mb
60x354,P4-1,60,354,1280,920,1,Brain,Mb
60x355,P4-1,60,355,1271,920,1,Brain,Mb
60x356,P4-1,60,356,1261,920,1,Brain,Mb
60x357,P4-1,60,357,1252,920,1,Brain,Mb
60x358,P4-1,60,358,1243,920,1,Brain,Mb
60x359,P4-1,60,359,1233,920,1,Brain,Mb
60x360,P4-1,60,360,1224,920,1,Brain,Mb
60x361,P4-1,60,361,1215,920,1,Brain,Mb
60x362,P4-1,60,362,1205,920,1,Brain,Mb
60x363,P4-1,60,363,1196,920,1,Brain,Mb
60x364,P4-1,60,364,1187,920,1,Brain,Mb
60x365,P4-1,60,365,1177,920,1,Brain,Mb IC
60x366,P4-1,60,366,1168,920,1,Brain,Mb IC
60x367,P4-1,60,367,1158,921,1,Brain,Mb IC
60x368,P4-1,60,368,1149,921,1,Brain,Mb IC
60x369,P4-1,60,369,1140,921,1,Brain,Mb IC
60x370,P4-1,60,370,1130,921,1,Brain,Mb IC
60x371,P4-1,60,371,1121,921,1,Brain,Mb IC
60x372,P4-1,60,372,1112,921,1,Brain,Mb IC
60x373,P4-1,60,373,1102,921,1,Brain,Mb IC
60x374,P4-1,60,374,1093,921,1,Brain,Mb IC
60x375,P4-1,60,375,1084,921,1,Brain,Mb IC
60x376,P4-1,60,376,1074,921,1,Brain,Mb IC
60x377,P4-1,60,377,1065,921,1,Brain,Mb IC
60x378,P4-1,60,378,1056,921,1,Brain,CbXegr
60x379,P4-1,60,379,1046,921,1,Brain,CbXegr
60x380,P4-1,60,380,1037,921,1,Brain,CbXegr
60x381,P4-1,60,381,1028,921,1,Brain,CbXegr
60x382,P4-1,60,382,1018,921,1,Brain,CbXegr
60x383,P4-1,60,383,1009,921,1,Brain,CbXegr
60x384,P4-1,60,384,999,921,1,Brain,CbXegr
60x385,P4-1,60,385,990,921,1,Brain,CbXegr
60x386,P4-1,60,386,981,921,1,Brain,CbXegr
60x387,P4-1,60,387,971,921,1,Brain,CbXegr
60x388,P4-1,60,388,962,921,1,Brain,CbXpu
60x389,P4-1,60,389,953,921,1,Brain,CbXigr
60x390,P4-1,60,390,943,921,1,Brain,CbXigr
60x391,P4-1,60,391,934,922,1,Brain,CbXWM
60x392,P4-1,60,392,925,922,1,Brain,CbXWM
60x393,P4-1,60,393,915,922,1,Brain,CbXWM
60x394,P4-1,60,394,906,922,1,Brain,CbXWM
60x395,P4-1,60,395,897,922,1,Brain,CbXigr
60x396,P4-1,60,396,887,922,1,Brain,CbXigr
60x397,P4-1,60,397,878,922,1,Brain,CbXpu
60x398,P4-1,60,398,869,922,1,Brain,CbXegr
60x399,P4-1,60,399,859,922,1,Brain,CbXegr
61x221,P4-1,61,221,2585,923,1,Brain,OLF
61x222,P4-1,61,222,2575,924,1,Brain,OLF
61x223,P4-1,61,223,2566,924,1,Brain,OLF
61x224,P4-1,61,224,2557,924,1,Brain,OLF
61x225,P4-1,61,225,2547,924,1,Brain,OLF
61x226,P4-1,61,226,2538,924,1,Brain,OLF
61x227,P4-1,61,227,2529,924,1,Brain,OLF
61x228,P4-1,61,228,2519,924,1,Brain,OLF
61x229,P4-1,61,229,2510,924,1,Brain,OLF
61x230,P4-1,61,230,2500,924,1,Brain,OLF
61x231,P4-1,61,231,2491,924,1,Brain,OLF
61x232,P4-1,61,232,2482,924,1,Brain,OLF
61x233,P4-1,61,233,2472,924,1,Brain,OLF
61x234,P4-1,61,234,2463,924,1,Brain,OLF
61x235,P4-1,61,235,2454,924,1,Brain,OLF
61x236,P4-1,61,236,2444,924,1,Brain,OLF
61x237,P4-1,61,237,2435,924,1,Brain,OLF
61x238,P4-1,61,238,2426,924,1,Brain,OLF
61x239,P4-1,61,239,2416,924,1,Brain,OLF
61x240,P4-1,61,240,2407,924,1,Brain,OLF
61x241,P4-1,61,241,2398,924,1,Brain,OLF
61x242,P4-1,61,242,2388,924,1,Brain,OLF
61x243,P4-1,61,243,2379,924,1,Brain,OLF
61x244,P4-1,61,244,2370,924,1,Brain,STRv(SPall)
61x245,P4-1,61,245,2360,924,1,Brain,STRv(SPall)
61x246,P4-1,61,246,2351,925,1,Brain,STRv(SPall)
61x247,P4-1,61,247,2341,925,1,Brain,STRv(SPall)
61x248,P4-1,61,248,2332,925,1,Brain,STRv(SPall)
61x249,P4-1,61,249,2323,925,1,Brain,STRv(SPall)
61x250,P4-1,61,250,2313,925,1,Brain,STRv(SPall)
61x251,P4-1,61,251,2304,925,1,Brain,STRv(SPall)
61x252,P4-1,61,252,2295,925,1,Brain,STRv(SPall)
61x253,P4-1,61,253,2285,925,1,Brain,STRv(SPall)
61x254,P4-1,61,254,2276,925,1,Brain,STRv(SPall)
61x255,P4-1,61,255,2267,925,1,Brain,STRv(SPall)
61x256,P4-1,61,256,2257,925,1,Brain,STRd(SPall)
61x257,P4-1,61,257,2248,925,1,Brain,STRd(SPall)
61x258,P4-1,61,258,2239,925,1,Brain,STRd(SPall)
61x259,P4-1,61,259,2229,925,1,Brain,STRd(SPall)
61x260,P4-1,61,260,2220,925,1,Brain,STRd(SPall)
61x261,P4-1,61,261,2211,925,1,Brain,STRd(SPall)
61x262,P4-1,61,262,2201,925,1,Brain,STRd(SPall)
